Timestamp.abs;Timestamp.first;Timestamp.last;Sampling.min;Sampling.max;Any flag;Fault A flag;Fault B flag;Temperature;Humidity;Gate A.Top.mean;Gate A.Top.std;Gate A.Base.mean;Gate A.Base.std;Gate A.AI Freq mean;Gate A.AI Freq std;Gate A.Flags sum;Gate B.Top.mean;Gate B.Top.std;Gate B.Base.mean;Gate B.Base.std;Gate B.AI Freq mean;Gate B.AI Freq std;Gate B.Flags sum;Fault A.Pulse Width.max;Fault A.Pulse Width.min;Fault B.Pulse Width.max;Fault B.Pulse Width.min;Voltage.mean;Voltage.std;Current.mean;Current.std
2024-09-03 09:46:47.171;717.05000;732.59999;100.00000k;100.00000k;FALSE;FALSE;FALSE;12.855166;48.400000;14.824431;539.24458m;-3.2171703;134.94948m;10.000114k;530.52273m;0.0000000;15.041372;536.75205m;-3.1642886;132.54520m;10.000118k;548.11439m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.852070;530.73701u;330.43282m;22.312239u
2024-09-03 09:47:02.721;732.60000;748.14999;100.00000k;100.00000k;FALSE;FALSE;FALSE;12.416382;48.300000;14.809077;547.41467m;-3.2165183;136.33972m;10.000118k;550.07527m;0.0000000;15.030179;540.92214m;-3.1648913;134.72571m;10.000121k;561.88198m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.852008;531.00756u;330.46926m;11.927842u
2024-09-03 09:47:18.271;748.15000;763.19999;100.00000k;100.00000k;FALSE;FALSE;FALSE;11.945054;48.300000;14.826767;542.20443m;-3.2188618;134.15793m;10.000113k;538.75361m;0.0000000;15.043142;533.62952m;-3.1684346;132.14678m;10.000117k;557.59206m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.852036;520.79999u;330.47362m;23.122011u
2024-09-03 09:47:33.321;763.20000;778.64999;100.00000k;100.00000k;FALSE;FALSE;FALSE;11.420981;48.300000;14.813239;543.97679m;-3.2203752;136.73207m;10.000110k;533.01330m;0.0000000;15.035498;533.50257m;-3.1711294;134.92491m;10.000118k;568.86930m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.851919;514.05337u;330.49342m;20.331889u
2024-09-03 09:47:48.771;778.65000;794.09999;100.00000k;100.00000k;FALSE;FALSE;FALSE;10.873331;48.400000;14.814770;551.50173m;-3.2222485;135.32704m;10.000120k;560.09159m;0.0000000;15.032712;543.18250m;-3.1721099;134.17422m;10.000118k;543.39004m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.851966;536.81264u;330.58069m;18.525018u
2024-09-03 09:48:04.221;794.10000;809.54999;100.00000k;100.00000k;FALSE;FALSE;FALSE;10.403472;48.400000;14.822523;536.38043m;-3.2266618;134.19073m;10.000123k;569.82651m;0.0000000;15.039958;533.47325m;-3.1749742;131.42855m;10.000128k;595.02273m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.851880;523.47363u;330.57923m;16.427316u
2024-09-03 09:48:19.671;809.55000;824.99999;100.00000k;100.00000k;FALSE;FALSE;FALSE;9.8290459;48.400000;14.808236;546.93018m;-3.2281157;136.87284m;10.000118k;544.28812m;0.0000000;15.027320;538.28082m;-3.1777671;134.86335m;10.000124k;574.22473m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.851724;528.20599u;330.63136m;17.468998u
2024-09-03 09:48:35.121;825.00000;840.44999;100.00000k;100.00000k;FALSE;FALSE;FALSE;9.3956670;48.400000;14.816688;536.41933m;-3.2311693;136.92926m;10.000110k;532.98450m;0.0000000;15.040343;539.47394m;-3.1808200;134.89978m;10.000118k;571.65717m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.851730;529.01971u;330.68154m;20.589134u
2024-09-03 09:48:50.571;840.45000;855.89999;100.00000k;100.00000k;FALSE;FALSE;FALSE;8.8719902;48.400000;14.813578;548.44096m;-3.2305454;134.29320m;10.000119k;550.87344m;0.0000000;15.031719;541.51475m;-3.1797709;131.61128m;10.000125k;582.07132m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.851677;521.03533u;330.73831m;20.780770u
2024-09-03 09:49:06.021;855.90000;871.39999;100.00000k;100.00000k;FALSE;FALSE;FALSE;8.4731796;48.300000;14.821443;535.60648m;-3.2374325;134.85927m;10.000121k;560.75508m;0.0000000;15.039561;527.77542m;-3.1843792;133.76863m;10.000125k;578.55032m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.851583;534.43727u;330.89255m;39.620995u
2024-09-03 09:49:21.521;871.40000;886.84999;100.00000k;100.00000k;FALSE;FALSE;FALSE;8.0515595;48.300000;14.810570;546.32654m;-3.2381484;136.84767m;10.000116k;537.77199m;0.0000000;15.029284;538.66209m;-3.1853456;134.79243m;10.000132k;610.04792m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.851580;531.96749u;330.94533m;19.319016u
2024-09-03 09:49:36.971;886.85000;902.29999;100.00000k;100.00000k;FALSE;FALSE;FALSE;7.5764585;48.300000;14.808974;539.33574m;-3.2387118;136.70857m;10.000114k;525.42576m;0.0000000;15.033603;532.02206m;-3.1861995;134.91393m;10.000123k;572.70712m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.851511;537.18417u;330.98871m;14.696966u
2024-09-03 09:49:52.421;902.30000;917.74999;100.00000k;100.00000k;FALSE;FALSE;FALSE;7.0658973;48.300000;14.815175;543.79715m;-3.2424061;136.41489m;10.000107k;513.49660m;0.0000000;15.033461;535.43692m;-3.1906795;134.21150m;10.000124k;596.01854m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.851437;522.46797u;330.96510m;14.717861u
2024-09-03 09:50:07.871;917.75000;933.19999;100.00000k;100.00000k;FALSE;FALSE;FALSE;6.5849885;48.300000;14.811922;545.07496m;-3.2427688;135.98521m;10.000118k;545.36380m;0.0000000;15.030101;534.13655m;-3.1909655;134.59000m;10.000128k;595.06399m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.851492;523.23519u;331.00454m;17.216036u
